NEWID,WMLE
23519047 ,-1.23
23519048 ,-1.23
23519049 ,-1.23
23519050 ,-1.23
23519051 ,-1.23
23519052 ,-1.23
23519053 ,-1.23
23519054 ,-1.23
23519055 ,-1.23
23519056 ,-1.23
23519057 ,-1.23
23519058 ,-1.23
23519059 ,-1.23
23519060 ,-1.23
23519061 ,-1.23
23519062 ,-1.23
23519063 ,-1.23
23529064 ,-1.6
23529065 ,-1.6
23529066 ,-1.6
23529067 ,-1.6
23529068 ,-1.6
23529069 ,-1.6
23529070 ,-1.6
23529071 ,-1.6
23529072 ,-1.6
23529073 ,-1.6
30010001 ,-1.6
30010002 ,-1.6
30010003 ,-1.6
30010004 ,-1.6
30010005 ,-1.6
30010006 ,-1.6
30010007 ,-1.6
30030022 ,2.83
30030023 ,2.83
30030024 ,2.83
30030025 ,2.83
30030026 ,2.83
30030027 ,2.83
30030028 ,2.83
30030029 ,2.83
30030030 ,2.83
30030031 ,2.83
30030032 ,2.83
30030033 ,2.83
30030034 ,2.83
30030035 ,2.83
30030036 ,2.83
30030037 ,2.83
30030038 ,2.83
30030039 ,2.83
30030040 ,2.83
30030041 ,2.83
30030042 ,2.83
30030043 ,2.83
30030044 ,2.83
30030045 ,2.83
30030046 ,2.83
30030047 ,2.83
30030048 ,2.83
30030049 ,2.83
30030050 ,2.83
30030051 ,2.83
30030052 ,2.83
30030053 ,2.83
30030054 ,2.83
30030055 ,2.83
30030056 ,2.83
30040057 ,0.17
30040058 ,0.17
30040059 ,0.17
30040060 ,0.17
30040061 ,0.17
30040062 ,0.17
30040063 ,0.17
30040064 ,0.17
30040065 ,0.17
30040066 ,0.17
30040067 ,0.17
30040068 ,0.17
30040069 ,0.17
30040070 ,0.17
30040071 ,0.17
30040072 ,0.17
30040073 ,0.17
30040074 ,0.17
30040075 ,0.17
30040076 ,0.17
30040077 ,0.17
30040078 ,0.17
30040079 ,0.17
30040080 ,0.17
30040081 ,0.17
30040082 ,0.17
30040083 ,0.17
30040084 ,0.17
30050085 ,-0.87
30050086 ,-0.87
30050087 ,-0.87
30050088 ,-0.87
30050089 ,-0.87
30050090 ,-0.87
30050091 ,-0.87
30050092 ,-0.87
30050093 ,-0.87
30050094 ,-0.87
30050095 ,-0.87
30050096 ,-0.87
30050097 ,-0.87
30050098 ,-0.87
30050099 ,-0.87
30050100 ,-0.87
30050101 ,-0.87
30050102 ,-0.87
30050103 ,-0.87
30050104 ,-0.87
30050105 ,-0.87
30050106 ,-0.87
30050107 ,-0.87
30050108 ,-0.87
30050109 ,-0.87
30050110 ,-0.87
30050111 ,-0.87
30050112 ,-0.87
30050113 ,-0.87
30050114 ,-0.87
30050115 ,-0.87
30050116 ,-0.87
30050117 ,-0.87
30050118 ,-0.87
30060119 ,-1.99
30060120 ,-1.99
30060121 ,-1.99
30060122 ,-1.99
30060123 ,-1.99
30060124 ,-1.99
30060125 ,-1.99
30060126 ,-1.99
30060127 ,-1.99
30060128 ,-1.99
30060129 ,-1.99
30060130 ,-1.99
30060131 ,-1.99
30060132 ,-1.99
30060133 ,-1.99
30060134 ,-1.99
30060135 ,-1.99
30070136 ,-0.18
30070137 ,-0.18
30070138 ,-0.18
30070139 ,-0.18
30070140 ,-0.18
30070141 ,-0.18
30070142 ,-0.18
30070143 ,-0.18
30070144 ,-0.18
30070145 ,-0.18
30070146 ,-0.18
30070147 ,-0.18
30070148 ,-0.18
30070149 ,-0.18
30070150 ,-0.18
30070151 ,-0.18
30070152 ,-0.18
30070153 ,-0.18
30070154 ,-0.18
30070155 ,-0.18
30070156 ,-0.18
30070157 ,-0.18
30070158 ,-0.18
30070159 ,-0.18
30070160 ,-0.18
30070161 ,-0.18
30070162 ,-0.18
30070163 ,-0.18
30070164 ,-0.18
30070165 ,-0.18
30070166 ,-0.18
30070167 ,-0.18
30070168 ,-0.18
30070169 ,-0.18
30080170 ,1.23
30080171 ,1.23
30080172 ,1.23
30080173 ,1.23
30080174 ,1.23
30080175 ,1.23
30080176 ,1.23
30080177 ,1.23
30080178 ,1.23
30080179 ,1.23
30080180 ,1.23
30080181 ,1.23
30080182 ,1.23
30080183 ,1.23
30080184 ,1.23
30080185 ,1.23
30080186 ,1.23
30080187 ,1.23
30080188 ,1.23
30080189 ,1.23
30080190 ,1.23
30080191 ,1.23
30080192 ,1.23
30080193 ,1.23
30080194 ,1.23
30080195 ,1.23
30080196 ,1.23
30080197 ,1.23
30080198 ,1.23
30080199 ,1.23
30080200 ,1.23
30080201 ,1.23
30090202 ,-0.52
30090203 ,-0.52
30090204 ,-0.52
30090205 ,-0.52
30100206 ,1.6
30100207 ,1.6
30100208 ,1.6
30100209 ,1.6
30100210 ,1.6
30100211 ,1.6
30100212 ,1.6
30100213 ,1.6
30100214 ,1.6
30100215 ,1.6
30100216 ,1.6
30100217 ,1.6
30100218 ,1.6
30100219 ,1.6
30100220 ,1.6
30100221 ,1.6
30100222 ,1.6
30100223 ,1.6
30100224 ,1.6
30100225 ,1.6
30100226 ,1.6
30100227 ,1.6
30100228 ,1.6
30100229 ,1.6
30100230 ,1.6
30100231 ,1.6
30100232 ,1.6
30100233 ,1.6
30100234 ,1.6
30100235 ,1.6
30110236 ,-1.23
30110237 ,-1.23
30110238 ,-1.23
30110239 ,-1.23
30110240 ,-1.23
30110241 ,-1.23
30110242 ,-1.23
30110243 ,-1.23
30110244 ,-1.23
30110245 ,-1.23
30110246 ,-1.23
30110247 ,-1.23
30110248 ,-1.23
30110249 ,-1.23
30110250 ,-1.23
30110251 ,-1.23
30110252 ,-1.23
30110253 ,-1.23
30110254 ,-1.23
30110255 ,-1.23
30110256 ,-1.23
30110257 ,-1.23
30110258 ,-1.23
30110259 ,-1.23
30110260 ,-1.23
30120261 ,0.52
30120262 ,0.52
30120263 ,0.52
30120264 ,0.52
30120265 ,0.52
30120266 ,0.52
30120267 ,0.52
30120268 ,0.52
30120269 ,0.52
30120270 ,0.52
30120271 ,0.52
30120272 ,0.52
30120273 ,0.52
30120274 ,0.52
30120275 ,0.52
30120276 ,0.52
30120277 ,0.52
30120278 ,0.52
30120279 ,0.52
30120280 ,0.52
30120281 ,0.52
30120282 ,0.52
30120283 ,0.52
30120284 ,0.52
30120285 ,0.52
30120286 ,0.52
30120287 ,0.52
30120288 ,0.52
30120289 ,0.52
30120290 ,0.52
30120291 ,0.52
30120292 ,0.52
30120293 ,0.52
30120294 ,0.52
30120295 ,0.52
30130296 ,-1.23
30130297 ,-1.23
30130298 ,-1.23
30130299 ,-1.23
30130300 ,-1.23
30130301 ,-1.23
30130302 ,-1.23
30130303 ,-1.23
30130304 ,-1.23
30130305 ,-1.23
30130306 ,-1.23
30130307 ,-1.23
30130308 ,-1.23
30130309 ,-1.23
30130310 ,-1.23
30130311 ,-1.23
30130312 ,-1.23
30130313 ,-1.23
30130314 ,-1.23
30130315 ,-1.23
30130316 ,-1.23
30130317 ,-1.23
30130318 ,-1.23
30130319 ,-1.23
30130320 ,-1.23
30130321 ,-1.23
30130322 ,-1.23
30130323 ,-1.23
30130324 ,-1.23
30130325 ,-1.23
30130326 ,-1.23
30130327 ,-1.23
30130328 ,-1.23
30130329 ,-1.23
30130330 ,-1.23
30140331 ,2.38
30140332 ,2.38
30140333 ,2.38
30140334 ,2.38
30140335 ,2.38
30140336 ,2.38
30140337 ,2.38
30140338 ,2.38
30140339 ,2.38
30140340 ,2.38
30140341 ,2.38
30140342 ,2.38
30140343 ,2.38
30140344 ,2.38
30140345 ,2.38
30150346 ,-1.23
30150347 ,-1.23
30150348 ,-1.23
30150349 ,-1.23
30150350 ,-1.23
30150351 ,-1.23
30150352 ,-1.23
30150353 ,-1.23
30150354 ,-1.23
30150355 ,-1.23
30150356 ,-1.23
30150357 ,-1.23
30150358 ,-1.23
30160359 ,-0.87
30160360 ,-0.87
30160361 ,-0.87
30160362 ,-0.87
30160363 ,-0.87
30160364 ,-0.87
30160365 ,-0.87
30160366 ,-0.87
30160367 ,-0.87
30160368 ,-0.87
30160369 ,-0.87
30160370 ,-0.87
30160371 ,-0.87
30160372 ,-0.87
30160373 ,-0.87
30160374 ,-0.87
30160375 ,-0.87
30160376 ,-0.87
30160377 ,-0.87
30160378 ,-0.87
30160379 ,-0.87
30160380 ,-0.87
30160381 ,-0.87
30160382 ,-0.87
30160383 ,-0.87
30160384 ,-0.87
30160385 ,-0.87
30160386 ,-0.87
30160387 ,-0.87
30160388 ,-0.87
30160389 ,-0.87
30170390 ,-0.87
30170391 ,-0.87
30170392 ,-0.87
30170393 ,-0.87
30170394 ,-0.87
30170395 ,-0.87
30170396 ,-0.87
30170397 ,-0.87
30170398 ,-0.87
30170399 ,-0.87
30170400 ,-0.87
30170401 ,-0.87
30170402 ,-0.87
30170403 ,-0.87
30170404 ,-0.87
30170405 ,-0.87
30170406 ,-0.87
30170407 ,-0.87
30170408 ,-0.87
30170409 ,-0.87
30170410 ,-0.87
30170411 ,-0.87
30170412 ,-0.87
30170413 ,-0.87
30170414 ,-0.87
30170415 ,-0.87
30170416 ,-0.87
30170417 ,-0.87
30170418 ,-0.87
30170419 ,-0.87
30170420 ,-0.87
30170421 ,-0.87
30180422 ,0.88
30180423 ,0.88
30180424 ,0.88
30180425 ,0.88
30180426 ,0.88
30180427 ,0.88
30180428 ,0.88
30180429 ,0.88
30180430 ,0.88
30180431 ,0.88
30180432 ,0.88
30180433 ,0.88
30180434 ,0.88
30180435 ,0.88
30180436 ,0.88
30180437 ,0.88
30180438 ,0.88
30180439 ,0.88
30180440 ,0.88
30180441 ,0.88
30180442 ,0.88
30180443 ,0.88
30180444 ,0.88
30180445 ,0.88
30180446 ,0.88
30180447 ,0.88
30180448 ,0.88
30180449 ,0.88
30180450 ,0.88
30180451 ,0.88
30190452 ,-0.52
30190453 ,-0.52
30190454 ,-0.52
30190455 ,-0.52
30190456 ,-0.52
30190457 ,-0.52
30190458 ,-0.52
30190459 ,-0.52
30190460 ,-0.52
30190461 ,-0.52
30190462 ,-0.52
30190463 ,-0.52
30190464 ,-0.52
30190465 ,-0.52
30190466 ,-0.52
30190467 ,-0.52
30190468 ,-0.52
30200469 ,-0.87
30200470 ,-0.87
30200471 ,-0.87
30200472 ,-0.87
30200473 ,-0.87
30200474 ,-0.87
30200475 ,-0.87
30200476 ,-0.87
30200477 ,-0.87
30200478 ,-0.87
30200479 ,-0.87
30200480 ,-0.87
30200481 ,-0.87
30200482 ,-0.87
30200483 ,-0.87
30200484 ,-0.87
30200485 ,-0.87
30200486 ,-0.87
30200487 ,-0.87
30200488 ,-0.87
30200489 ,-0.87
30200490 ,-0.87
30200491 ,-0.87
30200492 ,-0.87
30200493 ,-0.87
30200494 ,-0.87
30200495 ,-0.87
30200496 ,-0.87
30200497 ,-0.87
30200498 ,-0.87
30200499 ,-0.87
30200500 ,-0.87
30200501 ,-0.87
30200502 ,-0.87
30200503 ,-0.87
30210504 ,0.88
30210505 ,0.88
30210506 ,0.88
30210507 ,0.88
30210508 ,0.88
30210509 ,0.88
30210510 ,0.88
30210511 ,0.88
30210512 ,0.88
30210513 ,0.88
30210514 ,0.88
30210515 ,0.88
30210516 ,0.88
30210517 ,0.88
30210518 ,0.88
30210519 ,0.88
30210520 ,0.88
30210521 ,0.88
30210522 ,0.88
30210523 ,0.88
30210524 ,0.88
30210525 ,0.88
30210526 ,0.88
30210527 ,0.88
30210528 ,0.88
30210529 ,0.88
30210530 ,0.88
30210531 ,0.88
30210532 ,0.88
30210533 ,0.88
30210534 ,0.88
30210535 ,0.88
30210536 ,0.88
30210537 ,0.88
30220538 ,-1.23
30220539 ,-1.23
30220540 ,-1.23
30220541 ,-1.23
30220542 ,-1.23
30220543 ,-1.23
30220544 ,-1.23
30220545 ,-1.23
30220546 ,-1.23
30220547 ,-1.23
30220548 ,-1.23
30220549 ,-1.23
30220550 ,-1.23
30220551 ,-1.23
30220552 ,-1.23
30220553 ,-1.23
30220554 ,-1.23
30220555 ,-1.23
30220556 ,-1.23
30220557 ,-1.23
30220558 ,-1.23
30220559 ,-1.23
30220560 ,-1.23
30220561 ,-1.23
30220562 ,-1.23
30220563 ,-1.23
30220564 ,-1.23
30220565 ,-1.23
30220566 ,-1.23
30220567 ,-1.23
30220568 ,-1.23
30220569 ,-1.23
30220570 ,-1.23
30220571 ,-1.23
30220572 ,-1.23
30230573 ,-0.87
30230574 ,-0.87
30230575 ,-0.87
30230576 ,-0.87
30230577 ,-0.87
30230578 ,-0.87
30230579 ,-0.87
30230580 ,-0.87
30230581 ,-0.87
30230582 ,-0.87
30230583 ,-0.87
30230584 ,-0.87
30230585 ,-0.87
30230586 ,-0.87
30230587 ,-0.87
30230588 ,-0.87
30230589 ,-0.87
30230590 ,-0.87
30240591 ,-0.18
30240592 ,-0.18
30240593 ,-0.18
30240594 ,-0.18
30240595 ,-0.18
30240596 ,-0.18
30240597 ,-0.18
30240598 ,-0.18
30240599 ,-0.18
30240600 ,-0.18
30240601 ,-0.18
30240602 ,-0.18
30240603 ,-0.18
30240604 ,-0.18
30240605 ,-0.18
30240606 ,-0.18
30240607 ,-0.18
30240608 ,-0.18
30240609 ,-0.18
30240610 ,-0.18
30240611 ,-0.18
30240612 ,-0.18
30240613 ,-0.18
30240614 ,-0.18
30240615 ,-0.18
30240616 ,-0.18
30240617 ,-0.18
30240618 ,-0.18
30240619 ,-0.18
30240620 ,-0.18
30240621 ,-0.18
30240622 ,-0.18
30240623 ,-0.18
30240624 ,-0.18
30240625 ,-0.18
30250626 ,0.88
30250627 ,0.88
30250628 ,0.88
30250629 ,0.88
30250630 ,0.88
30250631 ,0.88
30250632 ,0.88
30250633 ,0.88
30250634 ,0.88
30250635 ,0.88
30250636 ,0.88
30250637 ,0.88
30250638 ,0.88
30250639 ,0.88
30250640 ,0.88
30250641 ,0.88
30250642 ,0.88
30250643 ,0.88
30250644 ,0.88
30250645 ,0.88
30250646 ,0.88
30250647 ,0.88
30250648 ,0.88
30250649 ,0.88
30250650 ,0.88
30250651 ,0.88
30250652 ,0.88
30250653 ,0.88
30250654 ,0.88
30260655 ,0.52
30260656 ,0.52
30260657 ,0.52
30260658 ,0.52
30260659 ,0.52
30260660 ,0.52
30260661 ,0.52
30260662 ,0.52
30260663 ,0.52
30260664 ,0.52
30260665 ,0.52
30260666 ,0.52
30260667 ,0.52
30260668 ,0.52
30260669 ,0.52
30260670 ,0.52
30260671 ,0.52
30260672 ,0.52
30260673 ,0.52
30260674 ,0.52
30260675 ,0.52
30260676 ,0.52
30260677 ,0.52
30260678 ,0.52
30270679 ,1.23
30270680 ,1.23
30270681 ,1.23
30270682 ,1.23
30270683 ,1.23
30270684 ,1.23
30270685 ,1.23
30270686 ,1.23
30270687 ,1.23
30270688 ,1.23
30270689 ,1.23
30270690 ,1.23
30270691 ,1.23
30270692 ,1.23
30270693 ,1.23
30270694 ,1.23
30270695 ,1.23
30270696 ,1.23
30270697 ,1.23
30270698 ,1.23
30270699 ,1.23
30270700 ,1.23
30270701 ,1.23
30270702 ,1.23
30270703 ,1.23
30270704 ,1.23
30270705 ,1.23
30270706 ,1.23
30270707 ,1.23
30270708 ,1.23
30270709 ,1.23
30280710 ,1.23
30280711 ,1.23
30280712 ,1.23
30280713 ,1.23
30280714 ,1.23
30280715 ,1.23
30280716 ,1.23
30280717 ,1.23
30280718 ,1.23
30280719 ,1.23
30280720 ,1.23
30290721 ,-0.18
30290722 ,-0.18
30290723 ,-0.18
30290724 ,-0.18
30290725 ,-0.18
30290726 ,-0.18
30290727 ,-0.18
30290728 ,-0.18
30290729 ,-0.18
30290730 ,-0.18
30290731 ,-0.18
30290732 ,-0.18
30290733 ,-0.18
30290734 ,-0.18
30290735 ,-0.18
30290736 ,-0.18
30300737 ,0.52
30300738 ,0.52
30300739 ,0.52
30300740 ,0.52
30300741 ,0.52
30300742 ,0.52
30300743 ,0.52
30300744 ,0.52
30300745 ,0.52
30300746 ,0.52
30300747 ,0.52
30300748 ,0.52
30300749 ,0.52
30300750 ,0.52
30300751 ,0.52
30300752 ,0.52
30300753 ,0.52
30300754 ,0.52
30300755 ,0.52
30300756 ,0.52
30300757 ,0.52
30300758 ,0.52
30300759 ,0.52
30300760 ,0.52
30300761 ,0.52
30300762 ,0.52
30300763 ,0.52
30300764 ,0.52
30300765 ,0.52
30300766 ,0.52
30300767 ,0.52
30300768 ,0.52
30300769 ,0.52
30300770 ,0.52
30300771 ,0.52
30310772 ,0.88
30310773 ,0.88
30310774 ,0.88
30310775 ,0.88
30310776 ,0.88
30310777 ,0.88
30310778 ,0.88
30310779 ,0.88
30310780 ,0.88
30310781 ,0.88
30310782 ,0.88
30310783 ,0.88
30310784 ,0.88
30310785 ,0.88
30310786 ,0.88
30310787 ,0.88
30310788 ,0.88
30310789 ,0.88
30310790 ,0.88
30310791 ,0.88
30310792 ,0.88
30310793 ,0.88
30310794 ,0.88
30320795 ,1.6
30320796 ,1.6
30320797 ,1.6
30320798 ,1.6
30320799 ,1.6
30320800 ,1.6
30320801 ,1.6
30320802 ,1.6
30320803 ,1.6
30320804 ,1.6
30320805 ,1.6
30320806 ,1.6
30320807 ,1.6
30320808 ,1.6
30320809 ,1.6
30320810 ,1.6
30320811 ,1.6
30320812 ,1.6
30320813 ,1.6
30320814 ,1.6
30320815 ,1.6
30320816 ,1.6
30320817 ,1.6
30320818 ,1.6
30320819 ,1.6
30320820 ,1.6
30320821 ,1.6
30320822 ,1.6
30320823 ,1.6
30320824 ,1.6
30320825 ,1.6
30320826 ,1.6
30330827 ,1.6
30330828 ,1.6
30330829 ,1.6
30330830 ,1.6
30330831 ,1.6
30330832 ,1.6
30330833 ,1.6
30330834 ,1.6
30330835 ,1.6
30330836 ,1.6
30330837 ,1.6
30330838 ,1.6
30330839 ,1.6
30330840 ,1.6
30330841 ,1.6
30330842 ,1.6
30330843 ,1.6
30330844 ,1.6
30330845 ,1.6
30330846 ,1.6
30330847 ,1.6
30330848 ,1.6
30330849 ,1.6
30330850 ,1.6
30330851 ,1.6
30330852 ,1.6
30330853 ,1.6
30330854 ,1.6
30330855 ,1.6
30330856 ,1.6
30330857 ,1.6
30330858 ,1.6
30330859 ,1.6
30330860 ,1.6
30330861 ,1.6
30340862 ,-0.18
30340863 ,-0.18
30340864 ,-0.18
30340865 ,-0.18
30340866 ,-0.18
30340867 ,-0.18
30340868 ,-0.18
30340869 ,-0.18
30340870 ,-0.18
30340871 ,-0.18
30340872 ,-0.18
30340873 ,-0.18
30340874 ,-0.18
30340875 ,-0.18
30340876 ,-0.18
30340877 ,-0.18
30340878 ,-0.18
30340879 ,-0.18
30340880 ,-0.18
30350881 ,-1.99
30350882 ,-1.99
30350883 ,-1.99
30350884 ,-1.99
30350885 ,-1.99
30350886 ,-1.99
30350887 ,-1.99
30350888 ,-1.99
30360889 ,-0.87
30360890 ,-0.87
30360891 ,-0.87
30360892 ,-0.87
30360893 ,-0.87
30360894 ,-0.87
30360895 ,-0.87
30360896 ,-0.87
30360897 ,-0.87
30360898 ,-0.87
30360899 ,-0.87
30360900 ,-0.87
30360901 ,-0.87
30360902 ,-0.87
30360903 ,-0.87
30360904 ,-0.87
30360905 ,-0.87
30360906 ,-0.87
30360907 ,-0.87
30370908 ,1.23
30370909 ,1.23
30370910 ,1.23
30370911 ,1.23
30370912 ,1.23
30370913 ,1.23
30370914 ,1.23
30370915 ,1.23
30370916 ,1.23
30370917 ,1.23
30370918 ,1.23
30370919 ,1.23
30370920 ,1.23
30370921 ,1.23
30370922 ,1.23
30370923 ,1.23
30370924 ,1.23
30370925 ,1.23
30370926 ,1.23
30370927 ,1.23
30370928 ,1.23
30370929 ,1.23
30370930 ,1.23
30370931 ,1.23
30370932 ,1.23
30370933 ,1.23
30370934 ,1.23
30370935 ,1.23
30370936 ,1.23
30370937 ,1.23
30370938 ,1.23
30370939 ,1.23
30380940 ,0.88
30380941 ,0.88
30380942 ,0.88
30380943 ,0.88
30380944 ,0.88
30380945 ,0.88
30380946 ,0.88
30380947 ,0.88
30380948 ,0.88
30380949 ,0.88
30380950 ,0.88
30380951 ,0.88
30380952 ,0.88
30380953 ,0.88
30380954 ,0.88
30380955 ,0.88
30380956 ,0.88
30380957 ,0.88
30380958 ,0.88
30380959 ,0.88
30380960 ,0.88
30380961 ,0.88
30380962 ,0.88
30380963 ,0.88
30380964 ,0.88
30380965 ,0.88
30390966 ,0.52
30390967 ,0.52
30390968 ,0.52
30390969 ,0.52
30390970 ,0.52
30390971 ,0.52
30390972 ,0.52
30390973 ,0.52
30390974 ,0.52
30390975 ,0.52
30390976 ,0.52
30390977 ,0.52
30390978 ,0.52
30390979 ,0.52
30390980 ,0.52
30390981 ,0.52
30390982 ,0.52
30390983 ,0.52
30390984 ,0.52
30400985 ,-1.23
30400986 ,-1.23
30400987 ,-1.23
30400988 ,-1.23
30400989 ,-1.23
30400990 ,-1.23
30400991 ,-1.23
30400992 ,-1.23
30400993 ,-1.23
30400994 ,-1.23
30400995 ,-1.23
30400996 ,-1.23
30400997 ,-1.23
30400998 ,-1.23
30400999 ,-1.23
30411000 ,2.38
30411001 ,2.38
30411002 ,2.38
30411003 ,2.38
30411004 ,2.38
30411005 ,2.38
30411006 ,2.38
30411007 ,2.38
30411008 ,2.38
30411009 ,2.38
30411010 ,2.38
30411011 ,2.38
30411012 ,2.38
30411013 ,2.38
30411014 ,2.38
30411015 ,2.38
30411016 ,2.38
30411017 ,2.38
30411018 ,2.38
30411019 ,2.38
30411020 ,2.38
30411021 ,2.38
30411022 ,2.38
30411023 ,2.38
30411024 ,2.38
30411025 ,2.38
30411026 ,2.38
30411027 ,2.38
30411028 ,2.38
30411029 ,2.38
30411030 ,2.38
30411031 ,2.38
30411032 ,2.38
30411033 ,2.38
30411034 ,2.38
30421035 ,-2.86
30421036 ,-2.86
30421037 ,-2.86
30421038 ,-2.86
30421039 ,-2.86
30421040 ,-2.86
30421041 ,-2.86
30421042 ,-2.86
30431043 ,0.17
30431044 ,0.17
30431045 ,0.17
30431046 ,0.17
30431047 ,0.17
30431048 ,0.17
30431049 ,0.17
30431050 ,0.17
30431051 ,0.17
30431052 ,0.17
30431053 ,0.17
30431054 ,0.17
30431055 ,0.17
30431056 ,0.17
30431057 ,0.17
30431058 ,0.17
30431059 ,0.17
30431060 ,0.17
30431061 ,0.17
30431062 ,0.17
30431063 ,0.17
30431064 ,0.17
30431065 ,0.17
30431066 ,0.17
30431067 ,0.17
30431068 ,0.17
30431069 ,0.17
30431070 ,0.17
30431071 ,0.17
30431072 ,0.17
30431073 ,0.17
30431074 ,0.17
30431075 ,0.17
30431076 ,0.17
30441077 ,1.23
30441078 ,1.23
30441079 ,1.23
30441080 ,1.23
30441081 ,1.23
30441082 ,1.23
30441083 ,1.23
30441084 ,1.23
30441085 ,1.23
30441086 ,1.23
30441087 ,1.23
30441088 ,1.23
30441089 ,1.23
30441090 ,1.23
30441091 ,1.23
30441092 ,1.23
30441093 ,1.23
30441094 ,1.23
30441095 ,1.23
30441096 ,1.23
30441097 ,1.23
30441098 ,1.23
30441099 ,1.23
30441100 ,1.23
30441101 ,1.23
30441102 ,1.23
30441103 ,1.23
30441104 ,1.23
30441105 ,1.23
30441106 ,1.23
30441107 ,1.23
30441108 ,1.23
30441109 ,1.23
30441110 ,1.23
30441111 ,1.23
30451112 ,2.83
30451113 ,2.83
30451114 ,2.83
30451115 ,2.83
30451116 ,2.83
30451117 ,2.83
30451118 ,2.83
30451119 ,2.83
30451120 ,2.83
30451121 ,2.83
30451122 ,2.83
30451123 ,2.83
30451124 ,2.83
30451125 ,2.83
30451126 ,2.83
30451127 ,2.83
30451128 ,2.83
30451129 ,2.83
30451130 ,2.83
30451131 ,2.83
30451132 ,2.83
30451133 ,2.83
30451134 ,2.83
30451135 ,2.83
30461136 ,1.23
30461137 ,1.23
30461138 ,1.23
30461139 ,1.23
30461140 ,1.23
30461141 ,1.23
30461142 ,1.23
30461143 ,1.23
30461144 ,1.23
30461145 ,1.23
30461146 ,1.23
30461147 ,1.23
30461148 ,1.23
30461149 ,1.23
30461150 ,1.23
30461151 ,1.23
30461152 ,1.23
30461153 ,1.23
30461154 ,1.23
30461155 ,1.23
30461156 ,1.23
30461157 ,1.23
30461158 ,1.23
30461159 ,1.23
30461160 ,1.23
30461161 ,1.23
30461162 ,1.23
30461163 ,1.23
30461164 ,1.23
30461165 ,1.23
30461166 ,1.23
30461167 ,1.23
30461168 ,1.23
30461169 ,1.23
30471170 ,-0.18
30471171 ,-0.18
30471172 ,-0.18
30471173 ,-0.18
30471174 ,-0.18
30471175 ,-0.18
30471176 ,-0.18
30471177 ,-0.18
30471178 ,-0.18
30471179 ,-0.18
30471180 ,-0.18
30471181 ,-0.18
30471182 ,-0.18
30471183 ,-0.18
30471184 ,-0.18
30471185 ,-0.18
30471186 ,-0.18
30471187 ,-0.18
30471188 ,-0.18
30471189 ,-0.18
30471190 ,-0.18
30471191 ,-0.18
30471192 ,-0.18
30471193 ,-0.18
30471194 ,-0.18
30471195 ,-0.18
30471196 ,-0.18
30471197 ,-0.18
30471198 ,-0.18
30471199 ,-0.18
30471200 ,-0.18
30471201 ,-0.18
30471202 ,-0.18
30471203 ,-0.18
30471204 ,-0.18
30481205 ,0.17
30481206 ,0.17
30481207 ,0.17
30481208 ,0.17
30481209 ,0.17
30481210 ,0.17
30481211 ,0.17
30481212 ,0.17
30481213 ,0.17
30481214 ,0.17
30481215 ,0.17
30481216 ,0.17
30481217 ,0.17
30481218 ,0.17
30481219 ,0.17
30481220 ,0.17
30481221 ,0.17
30481222 ,0.17
30481223 ,0.17
30481224 ,0.17
30481225 ,0.17
30481226 ,0.17
30481227 ,0.17
30481228 ,0.17
30481229 ,0.17
30481230 ,0.17
30481231 ,0.17
30481232 ,0.17
30481233 ,0.17
30481234 ,0.17
30481235 ,0.17
30491236 ,0.17
30491237 ,0.17
30491238 ,0.17
30491239 ,0.17
30491240 ,0.17
30491241 ,0.17
30491242 ,0.17
30491243 ,0.17
30491244 ,0.17
30491245 ,0.17
30491246 ,0.17
30491247 ,0.17
30491248 ,0.17
30491249 ,0.17
30491250 ,0.17
30491251 ,0.17
30491252 ,0.17
30491253 ,0.17
30491254 ,0.17
30491255 ,0.17
30491256 ,0.17
30491257 ,0.17
30491258 ,0.17
30491259 ,0.17
30491260 ,0.17
30491261 ,0.17
30491262 ,0.17
30491263 ,0.17
30501264 ,0.88
30501265 ,0.88
30501266 ,0.88
30501267 ,0.88
30501268 ,0.88
30501269 ,0.88
30501270 ,0.88
30501271 ,0.88
30501272 ,0.88
30501273 ,0.88
30501274 ,0.88
30501275 ,0.88
30501276 ,0.88
30501277 ,0.88
30501278 ,0.88
30501279 ,0.88
30501280 ,0.88
30501281 ,0.88
30501282 ,0.88
30501283 ,0.88
30501284 ,0.88
30501285 ,0.88
30501286 ,0.88
30501287 ,0.88
30501288 ,0.88
30501289 ,0.88
30501290 ,0.88
30501291 ,0.88
30501292 ,0.88
30501293 ,0.88
30501294 ,0.88
30501295 ,0.88
30501296 ,0.88
30511297 ,-1.23
30511298 ,-1.23
30511299 ,-1.23
30511300 ,-1.23
30511301 ,-1.23
30511302 ,-1.23
30511303 ,-1.23
30511304 ,-1.23
30511305 ,-1.23
30511306 ,-1.23
30511307 ,-1.23
30511308 ,-1.23
30511309 ,-1.23
30511310 ,-1.23
30511311 ,-1.23
30511312 ,-1.23
30511313 ,-1.23
30511314 ,-1.23
30511315 ,-1.23
30511316 ,-1.23
30511317 ,-1.23
30511318 ,-1.23
30511319 ,-1.23
30511320 ,-1.23
30511321 ,-1.23
30511322 ,-1.23
30511323 ,-1.23
30511324 ,-1.23
30511325 ,-1.23
30511326 ,-1.23
30511327 ,-1.23
30511328 ,-1.23
30511329 ,-1.23
30511330 ,-1.23
